userAlias,userLocation,formattedDateAndTime,voteCount,id,userIdentifier,hasProfilePicture,voteRating,dateCreated,message
RICKYKID,STEVENAGE,3 hours ago,35,1215073905,5330813,False,27,2023-11-20T10:30:24.997Z,she blasted the Spanish authorities for catching her out at being a global criminal and a global liar the Spanish should have ta the money and then send her straight to jail with no reduction  in her sentence
Sadler,"chenon, France",3 hours ago,16,1215073867,1425597368513512,False,-2,2023-11-20T10:30:11.822Z,"Seems to me that it is for the prosecutors that should face trial for ""entrapment"" and not her, who are they today how much she would have been judged to have to pay."
Woke not asleep,"Wilmslow, Svalbard And Jan Mayen",3 hours ago,5,1215074199,4144995,False,5,2023-11-20T10:31:59.934Z,But you agree she broke the Law?
Woke not asleep,"Wilmslow, Svalbard And Jan Mayen",3 hours ago,2,1215074663,4144995,False,0,2023-11-20T10:34:34.285Z,"We've had a fair few chancellor's of the Exchequer avoiding tax as well as a fair few Knights a d Lords of the realm as well as  other members of the front bench but would our authorities dare investigate their bosses? Of course not, our country is co.  Rupt"
jon21851,"London, United Kingdom",3 hours ago,38,1215073845,1645659607345832,False,22,2023-11-20T10:30:03.221Z,Do you really think Shakira is sat down at night doing her finances in quickbooks and reading the latest tax regulations! She will have hired a company to take care of everything and they will have done this. So yes she is guilty but she probably didnt have a clue.
SeashoreSand,"SouthernLights, United Kingdom",3 hours ago,25,1215073843,1579439672055462,False,23,2023-11-20T10:30:02.854Z,So she admits wrongdoing but then denies it!
matt,letchworth,3 hours ago,21,1215073811,5092546,False,13,2023-11-20T10:29:55.314Z,Tax legalised theft. That is all it is in fact the government said it was only a temporary measure in the UK now look what wonderful people they keep with your hard earned money
MyCatsCool,"Bagshot, United Kingdom",3 hours ago,28,1215073805,5677710,False,10,2023-11-20T10:29:52.590Z,"She has spent the last two years continuously slamming and shaming her ex as though she's holier than thou. A cheat is a cheat, whether it be relationships or money.  She's no better..."
Astoriacoffee,"New York , United States",3 hours ago,17,1215073757,1611688938981512,False,15,2023-11-20T10:29:38.193Z,"So she's fined 6.4, does that mean she has to pay the 12 million as well?"
Disco lover,"Hull, United Kingdom",3 hours ago,83,1215073743,1636738213188871,False,81,2023-11-20T10:29:33.963Z,So basically so bought herself out of prison when a normal person would be in jail.
Setter123,"Lancaster, United Kingdom",3 hours ago,22,1215073685,1586021098104701,False,10,2023-11-20T10:29:12.569Z,"Government are the biggest thieves in the world,they would take everything off you if they could"
Zulu One-Four,"Koh Lipe island, Thailand",3 hours ago,4,1215074807,1625218364969671,False,2,2023-11-20T10:35:20.853Z,Not everything...  Everything and more!
Naked Lamp Post,"Wuhan Ting Tong China Man In, Japan",3 hours ago,20,1215073669,1580486544174672,False,16,2023-11-20T10:29:09.114Z,"Ha, of course she swerves jail. She's not a muggle like the rest of us obviously."
Ambrosie555,"Northampton, United Kingdom",3 hours ago,57,1215073585,1531079892843352,False,37,2023-11-20T10:28:37.046Z,And yet people get sent to prison for nicking something from the Co-op
Rokkin Horc,"Bedfordia, United Kingdom",3 hours ago,17,1215074031,1568085902295821,False,5,2023-11-20T10:31:05.280Z,which universe are you in ?
The Mighty Biff,"London, United Kingdom",2 hours ago,13,1215078629,1524761212686431,False,9,2023-11-20T10:57:53.399Z,Who has gone to prison for nicking from Co-op? In 1850 maybe.
Quakeruk,"Worthing, United Kingdom",3 hours ago,30,1215073569,3688700,False,26,2023-11-20T10:28:33.556Z,"Come on love, the misses and I are retired but still pay our taxes in full and on time, it's what honest people do."
faze47,"London, United Kingdom",3 hours ago,271,1215073537,1381263278103503,False,233,2023-11-20T10:28:16.374Z,"Pay 6.4 mill to avoid paying 12.5 mill, sounds like a good deal she got :D"
Lawrencered,"New York, United States",2 hours ago,69,1215130353,1392717662076823,False,69,2023-11-20T11:09:56.325Z,"She had to pay both, plus 9 years interest on the original bill"
Omigosh,Etherville,18 minutes ago,4,1215196447,4562433,False,4,2023-11-20T12:48:57.628Z,"Tried to avoid (evade, actually) paying 12.5m and ended up paying 21.4m - doesn't look like much of a deal to me. Plus the taxman will have her records forever ""marked"" for special attention - hers will be a big red file for easy identification."
Johnny,"Dorset, United Kingdom",3 hours ago,14,1215073535,4553498,True,14,2023-11-20T10:28:16.089Z,I hope they don't accuse her hips of perjury. That'll never stand up in court. 
Cormorant,"Peterborough, United Kingdom",3 hours ago,53,1215073523,1008794,False,-5,2023-11-20T10:28:11.705Z,Who is Shakira. Why is this headline news in this newspaper?
Zulu One-Four,"Koh Lipe island, Thailand",2 hours ago,10,1215075995,1625218364969671,False,0,2023-11-20T10:42:26.683Z,"Oh for pities sake...  Please don't tell me you don't know who Shakira is?  Dear Lord...  I was going to ask you the same question, maybe she's a BBC Newsreader or, one of those celebs who's won Lord Sugar's Apprentice Gas Fitter?"
CommonsofSense,"NoPlaceSpecial, Germany",2 hours ago,0,1215134097,1683742039695871,False,0,2023-11-20T11:33:05.444Z,World Cup news is where I first learned her name & few songs. 
Sunflower 10,"Anywhere, United Kingdom",3 hours ago,13,1215073517,1621408182102012,False,5,2023-11-20T10:28:07.382Z,I'm surprised she bothered to engage with the Spanish tax authorities unless she plans to go there again in the future or has Spanish assets. She cannot be extradited from the USA so she would only have to stand trial if she felt like it.
KazP19,"Bury St Edmunds, United Kingdom",3 hours ago,29,1215073471,1530898992106741,False,21,2023-11-20T10:27:54.460Z,She should be made a Tory peer. 
Jepensedoncjesuis,"Utopia, United Kingdom",3 hours ago,26,1215073347,3713728,True,22,2023-11-20T10:27:14.257Z,Greed
Shawn,London,3 hours ago,31,1215073335,5329787,False,19,2023-11-20T10:27:10.834Z,Hey be honest if someone offered you a legal way of paying only 10% tax you would do it. Most of us are PAYE probably 
hugo boilyaballs,"Windsor, Haiti",3 hours ago,16,1215073287,1430677105044963,False,16,2023-11-20T10:26:54.380Z,Should have moved to Monaco darling better  tax regime for the loaded .
Cockney Staffs,"Staffordshire, United Kingdom",3 hours ago,31,1215073221,1352555112115361,False,-11,2023-11-20T10:26:35.596Z,I'd bang her up 
JohnnyLondon2051,"London, United Kingdom",3 hours ago,17,1215073215,1693317256520711,False,-1,2023-11-20T10:26:31.294Z,"Lucky that her breasts are small and humble
So I don't confuse 'em with mountains
"
Dissenter.,"camberley, United Kingdom",3 hours ago,54,1215073185,1432971278421102,False,42,2023-11-20T10:26:16.179Z,"So she owes 12m , but agrees to pay half, to avoid jail. I wonder if that would work for the rest of the Spanish tax payers?"
Borders Bob,"Hawick, United Kingdom",3 hours ago,20,1215074185,1605438234293962,False,18,2023-11-20T10:31:56.160Z,I presume that she still has to pay the tax as well as the fine.
Lawrencered,"New York, United States",2 hours ago,10,1215130557,1392717662076823,False,10,2023-11-20T11:11:19.463Z,She had already paid up the original bill plus interest. This is now the fine on top of that amount
Shawn,London,3 hours ago,10,1215073035,5329787,False,8,2023-11-20T10:25:27.982Z,Before IR35 was brought in all the contractors in my company were using every trick in the book. Paying themselves minimum wage to avoid NI etc 
sailaway1,"Lancs, United Kingdom",3 hours ago,19,1215073033,1579428974696541,False,15,2023-11-20T10:25:27.650Z,All governments are desperate for tax revenue for the scroungers to get ..... what a broken system the west has become
Astoriacoffee,"New York , United States",3 hours ago,3,1215073251,1611688938981512,False,1,2023-11-20T10:26:47.199Z,The Spanish need it to fund the universal healthcare
sommer08,"North UK, United Kingdom",3 hours ago,53,1215073031,1578476711248821,False,53,2023-11-20T10:25:26.270Z,I'm so happy that Sharika has lots and lots of money that she can make big problems disappear in a puff of smoke. Same for Mr Diddy and Sir James S and all the rest 
captains log,"manchester, United Kingdom",3 hours ago,39,1215072979,1519242078710011,False,37,2023-11-20T10:25:08.566Z,"The hips don't lie, but the tax returns might"
TeddyCJD,"North Queensland, Australia",3 hours ago,25,1215072917,1646280802207072,False,21,2023-11-20T10:24:55.294Z,"So she was told she would win but paid up anyway. Yeah, okay. Another pathetic celebrity trying to con people. "
davidhayes44,"COVENTRY, United Kingdom",3 hours ago,25,1215072891,3091420,False,23,2023-11-20T10:24:49.463Z,MONEY TALKS DOSN'T IT
Tom,"Dubai, UAE",3 hours ago,24,1215072821,4127313,False,24,2023-11-20T10:24:27.160Z,pity we didn't do anything to the people living in the UK but used tax havens extensively
Malta94myholiday,"Newcastle upon Tyne, United Kingdom",3 hours ago,21,1215072803,1448546853356271,False,13,2023-11-20T10:24:20.377Z,A few 12 hr shifts will sort it out
Alan002,"London, United Kingdom",3 hours ago,12,1215072749,1516717641479081,False,10,2023-11-20T10:23:54.106Z,There is no justice
Jill29,"Balmerino, United Kingdom",3 hours ago,38,1215072705,1449669797045631,False,34,2023-11-20T10:23:43.726Z,She didn't declare what she should have - her fault and she's not silly she knows how the tax system works.   Coming out with these comments to deflect from what she's actually done illegally.    That's life Shakira - - you were found out
taxedtomuchalready,poverty uk,3 hours ago,24,1215072687,5155281,False,22,2023-11-20T10:23:39.904Z,Buy your way out... 
Dodderybiden,"Maidstone, United Kingdom",3 hours ago,5,1215073097,1679659265262202,False,3,2023-11-20T10:25:53.027Z,They all do
linda briers,"southampton, United Kingdom",3 hours ago,75,1215072679,1414659841048221,False,-39,2023-11-20T10:23:37.165Z,"I love Shakira, glad she managed to reach an out of court settlement"
Freeliva,"Freedonia, United States",2 hours ago,22,1215130997,1697056427389102,False,18,2023-11-20T11:14:13.363Z,Because only the poor should go to prison? DISGUSTING!
Daley Driver,"Pueblocito, Spain",3 hours ago,17,1215072647,1633011915359911,False,13,2023-11-20T10:23:23.057Z,She should've bought an apartment in Monaco and paid someone to flush the toilets a couple of times a week.
Kris in Spain,"Barcelona, Spain",3 hours ago,5,1215072861,1436996314501692,False,5,2023-11-20T10:24:38.736Z,Andorra would have been far enough.
Bettyjayden,"Kent, United Kingdom",3 hours ago,130,1215072461,1589789463424621,False,120,2023-11-20T10:22:24.971Z,Money talks for a fact. One rule for the rich one for the poor pure shambles.
GhostOfStanLee,"Not Where You Are, United Kingdom",3 hours ago,105,1215072455,6096051,False,99,2023-11-20T10:22:23.187Z,"The hips may not, but the mouth sure does."
MWblue,"Lost in the Wind, Spain",3 hours ago,20,1215072447,1603063467515442,False,14,2023-11-20T10:22:17.221Z,"Xavi Alonso went to trial and he was innocent and he won. If you believe you are innocent, flight for It."
Mattmanutd21,"Wolverhampton, United Kingdom",3 hours ago,32,1215072437,1537215401678682,False,-4,2023-11-20T10:22:12.784Z,Taxation=theft 
WEF Marxist,"Davos, United Kingdom",3 hours ago,12,1215072935,1444915740131431,False,8,2023-11-20T10:24:59.522Z,When it's spent on party doners it is but without it how would we fund public services?
Jrcolts15,"Bedfordshire , United Kingdom",3 hours ago,37,1215072421,1553336726491701,False,35,2023-11-20T10:22:06.143Z,"Seems to be the way in Spain, footballers always getting done but buy their way out.."
Happy49..,"Liverpool, United Kingdom",3 hours ago,18,1215072351,1548508309995622,False,14,2023-11-20T10:21:46.447Z,"Great, so can I stop paying tax for a bit, obviously not as I'm nor Rich or famous. How life is so fair"
BugKhan,"Northampton, United Kingdom",3 hours ago,19,1215072347,1624376424007101,False,11,2023-11-20T10:21:46.131Z,I very much doubt she made these decisions herself . Those who advised should be going to jail  
Daley Driver,"Pueblocito, Spain",3 hours ago,6,1215073137,1633011915359911,False,6,2023-11-20T10:26:03.370Z,Price Waterhouse and Ernst and Young. She'd have been better off getting a less well known Spanish accountant with good connections although that would probably involve a few shopping trips to Andorra every year 
woopesh,"London, United Kingdom",3 hours ago,14,1215072315,1446713769506241,False,14,2023-11-20T10:21:33.356Z,"Its bonkers, why would you do this if you are a celeb and your wealth depends on the masses liking you?"
caleb353,"Manchester, United Kingdom",3 hours ago,130,1215072311,1700230628112792,False,-76,2023-11-20T10:21:32.933Z,"Read an interview with Shakira last week where she admitted she detested thick, selfish brexiteers. She just went up in my estimation."
Angel of,"The North, United Kingdom",17 minutes ago,1,1215196591,1409001939585782,False,1,2023-11-20T12:49:50.937Z,What did she say about trolls?
bemused,"brighton, United Kingdom",12 minutes ago,0,1215197491,4204157,False,0,2023-11-20T12:54:44.245Z,Suck it up cupcake.
Caz20,"Hampshire, United Kingdom",3 hours ago,73,1215072283,1678481750189672,False,63,2023-11-20T10:21:25.246Z,Just pay your taxes like everyone else love. Why should you be exempt?
Bearbrown,"Bournemouth, United Kingdom",3 hours ago,12,1215072277,1673175301517801,False,12,2023-11-20T10:21:23.608Z,Hips don't lie.
Kris in Spain,"Barcelona, Spain",3 hours ago,6,1215073289,1436996314501692,False,6,2023-11-20T10:26:54.749Z,Lips do.
,default,3 hours ago,49,1215072163,6167482,False,49,2023-11-20T10:20:55.459Z,"Spare your children yourself and pay up, simples"
indespair,Epsom,3 hours ago,28,1215072155,4287952,False,28,2023-11-20T10:20:50.885Z,And her tax advisers keep their heads below the parapet once again.
Capt Sisko,"Shropshire, United Kingdom",3 hours ago,27,1215072149,1569865388756272,False,9,2023-11-20T10:20:49.160Z,Sexist. Would a man have been able to effectively get off scot free by claiming the same. No.
Bertie Blunt,"WestonTurville-on-sea, United Kingdom",3 hours ago,29,1215072057,1700040561321102,False,21,2023-11-20T10:20:23.012Z,"The first thing you do when you are innocent is to pay millions of pounds to avoid going to court, just look at what it did for good old Micha el Jack son. "
Kris in Spain,"Barcelona, Spain",3 hours ago,126,1215072007,1436996314501692,False,112,2023-11-20T10:20:05.791Z,Just pay your taxes. We all do.
Kris in Spain,"Barcelona, Spain",3 hours ago,13,1215072693,1436996314501692,False,11,2023-11-20T10:23:41.149Z,"Sorry, I meant here in Spain. Nothing to do with UK."
Kris in Spain,"Barcelona, Spain",3 hours ago,10,1215073779,1436996314501692,False,6,2023-11-20T10:29:44.259Z,"BugKhan, after years of experience, I always check and double check their advice. In the end, there is only 1 who is responsible."
Beanie 555,"Liverpool, United Kingdom",3 hours ago,425,1215071897,1565039834459852,False,407,2023-11-20T10:19:38.994Z,Bought her way out of jail because she is Innocent..Oh Please...!!!
scouse in the south,"Bournemouth, United Kingdom",3 hours ago,298,1215071885,1422203076017812,False,286,2023-11-20T10:19:35.692Z,Oooowh..poor rich person being told to pay tax..my heart bleeds..
Glamoramo,"Duckburg, Ã…land Islands",3 hours ago,49,1215071693,1666080805718781,False,3,2023-11-20T10:18:22.803Z,"Funnily enough, all Barcelona players sooner or later become the target of the tax investigation because the mafia-like Barca lawyers obviously smear the tax declarations. I believe she is innocent because of her dodgy ex who took bad advice."
Deadpool321,"Bristol, Cyprus",3 hours ago,502,1215071685,1697714677821602,False,488,2023-11-20T10:18:18.913Z,Meanwhile Mick Jagger is classed as a non dom to avoid paying millions each year.
redrose14,bromley,33 minutes ago,4,1215193849,5214380,False,2,2023-11-20T12:33:28.084Z,But people on here are only *outraged* at LH doing what others do and have done for years....
Omigosh,Etherville,23 minutes ago,1,1215195513,4562433,False,1,2023-11-20T12:43:36.517Z,Jagger being a non-dom is perfectly legal. If you don't like the laws then campaign to get them changed.
MistressH,"Newcastle, United Kingdom",3 hours ago,516,1215071235,1545307726363761,False,508,2023-11-20T10:15:45.907Z,Wow - and that's just the tax so what did she earn !
Quakeruk,"Worthing, United Kingdom",3 hours ago,88,1215074555,3688700,False,2,2023-11-20T10:33:58.717Z,"Loads of money from the fans who pay huge sums to hear her sing. If you want good voices watch ""Britains got talent"". It's the publicity that sells her, not the voice."
warblerwarbler,"Peckenham., United Kingdom",3 hours ago,49,1215071129,1676018374093822,False,39,2023-11-20T10:15:02.220Z,She is stingy
ulstergrizzly,"Pyongyang, North Korea",3 hours ago,30,1215070983,1462228044300036,False,28,2023-11-20T10:13:55.949Z,I see Ramos disappeared very quickly
Ernest P,"Hertfordshire, United Kingdom",3 hours ago,399,1215070969,1418597609626312,False,369,2023-11-20T10:13:51.766Z,"Admitted it because she did it, now saying it's to spend time with her family. Does she think anyone believes her?"
MattUK1,"Surrey, United Kingdom",1 hour ago,15,1215136077,1431241159284821,False,15,2023-11-20T11:45:14.860Z,Yh the statement reads like... I paid people to make sure I didn't pay taxes.
Bright tomorrow,"Liverpool, United Kingdom",3 hours ago,878,1215070869,1564513445088552,False,844,2023-11-20T10:13:18.446Z,"How difficult can it be to count the number of days you were in Spain and to prove when you left the country, particularly for someone with such a high profile."
Pepsi Xpat,"nowhere, Antarctica",5 minutes ago,0,1215249281,1513268932443352,False,0,2023-11-20T13:01:14.586Z,"Yeah she should have claimed non dom... Like you know who, and claimed she pays taxes to her home country ."
SEW1974,"None, United States",moments ago,0,1215249491,1681954497123722,False,0,2023-11-20T13:02:13.933Z,No amount of proof allows victory against a tyrannical government action without violence.
SirRenity,"Coventry, United Kingdom",3 hours ago,638,1215070745,1697055520295682,False,606,2023-11-20T10:12:32.467Z,"Six figure fine for a 10 plus mill tac evasion?? Ohh shes a celebrity, got it"
Franny boy,"Surbiton, United Kingdom",14 minutes ago,1,1215197031,1479478602772684,False,1,2023-11-20T12:52:17.052Z,She still has to pay back the taxes owned. 
Cindy Chaplin,"Bury St Edmunds, United Kingdom",moments ago,0,1215249475,4155427,False,0,2023-11-20T13:02:08.171Z,This can also happen in the UK.
limpopoboy44,"Exeter , South Africa",3 hours ago,1138,1215070711,1671277709869132,False,1096,2023-11-20T10:12:19.413Z,If she earns she pays. Like the rest of us 
Pepsi Xpat,"nowhere, Antarctica",6 minutes ago,1,1215249133,1513268932443352,False,-1,2023-11-20T13:00:26.561Z,Guess that's why Harry won't stay in the UK any longer than a few weeks. 
happyplants ,"Cotswolds, United Kingdom",6 minutes ago,1,1215249213,1561290475335371,False,1,2023-11-20T13:00:47.152Z,"Its not about not paying. Its to do with whether she was in the country for a certain number of days and if she was she therefore technically owed 'MORE tax' as a resident. Its not that she didn't pay. She paid her non dom tax as advised. She says she was only Spain that year for less than 60 days, they say she was there more days meaning she has a higher tax bill. Seriously its quite basic and says so in the article. Not defending her or them but it literally comes down to a technicality of whether she was a Dom or Non Dom."
pigscanfly,"the moon, United Kingdom",3 hours ago,1714,1215070431,1448576115481213,False,1588,2023-11-20T10:10:43.321Z,No offence Shakira but innocent people don't hand out money like that 
Pepsi Xpat,"nowhere, Antarctica",7 minutes ago,1,1215198565,1513268932443352,False,1,2023-11-20T12:59:59.631Z,"Unsure how Rishi wife manages to spend so much time living and working in the UK for her company in India and not pay a penny in UK taxes, she even transfered 3 million from India to the UK under the disguise of a business loan, funny old world.."
SEW1974,"None, United States",5 minutes ago,0,1215249311,1681954497123722,False,0,2023-11-20T13:01:26.843Z,"They do, because you can't fight the government."
Benjimanlove,"London, United Kingdom",3 hours ago,55,1215070293,1425809522057771,False,5,2023-11-20T10:09:52.014Z,Stinky pu$$
Maggie,"Taunton, United Kingdom",3 hours ago,2,1215070257,4042965,False,2,2023-11-20T10:09:40.441Z,Oh the excuses these celebrities use to avoid paying tax like the rest of us. We've got a few home grown ones here too..
Josey77,"Tory, Ireland",3 hours ago,1,1215070209,1661176682765372,False,1,2023-11-20T10:09:25.747Z,Or just pay your taxes
Dr Rasp Utin,"Liverpool, United Kingdom",3 hours ago,2,1215070173,1454951703390014,False,2,2023-11-20T10:09:15.690Z,"I thought the idea of paying accountants is to make sure that, you PAY ALL your true taxes in full by a said date."
Anti--Woke,"Uk, United Kingdom",3 hours ago,0,1215070159,1699864118126311,False,0,2023-11-20T10:09:09.883Z,"I wish i could just refuse to pay tax and then get a deal to only pay half of what is due. If you are PAYE, it is just taken from you without a say. The western world is just one sick, broken, unfunny joke"
wotchamacawlit,"District Nine, United Kingdom",3 hours ago,3,1215070131,1607959792966212,False,3,2023-11-20T10:08:59.737Z,And now Spain will never earn another cent in tax from here because she will never be a permanent resident over again.
blobby96,"Weymouth, United Kingdom",3 hours ago,1,1215069695,1590947034281042,False,1,2023-11-20T10:06:20.924Z,Pay up and shut up
Kashmir,"Huddersfield , United Kingdom",3 hours ago,1,1215069693,1442902262823452,False,1,2023-11-20T10:06:20.896Z,Pay up like the rest of us have to 
Mercedez46,"Market Harborough, United Kingdom",3 hours ago,0,1215069671,1362068185129853,False,0,2023-11-20T10:06:08.602Z,So you're paying up then
SadieB,"St Ives_Cornwall, United Kingdom",3 hours ago,0,1215069651,1448646888610521,False,0,2023-11-20T10:06:00.061Z,Pay your taxes then
SirRenity,"Coventry, United Kingdom",3 hours ago,1,1215069631,1697055520295682,False,1,2023-11-20T10:05:55.810Z,"So will make 10+ million from evading tax after her six figure fine. Seems fair. Ohhh she's celebrity, got it."
oapoap,"NOTTINGHAM, United Kingdom",1 hour ago,2,1215136821,3018738,False,2,2023-11-20T11:49:46.172Z,She has now paid the tax. 
Demolition13,"Stroud, United Kingdom",3 hours ago,1,1215069569,1669149171199982,False,1,2023-11-20T10:05:29.550Z,That's a long way round saying you are guilty else why agree a deal if you are not
Anyname85,"Guatemala, Nicaragua",3 hours ago,1,1215069439,1677321546508722,False,1,2023-11-20T10:04:41.265Z,Should have stashed it in Russia like fishy Rishi.
PHIL5966,"METROPOLIS OF WIGAN, United Kingdom",3 hours ago,3,1215069397,1687345161346761,False,3,2023-11-20T10:04:27.103Z,We all pay tax. Welcome to the real world. 
Kim Rong Un,"Pyongyang, Spain",3 hours ago,3,1215068859,5683274,True,3,2023-11-20T10:01:09.641Z,"No, she accepted the agreement because she was guilty. She's angry because she was caught."
christopheros00,"London, United Kingdom",3 hours ago,2,1215068791,1408317923126693,False,2,2023-11-20T10:00:46.044Z,Shakira the singer comparing herself to professional athletes.  What nonsense.
unusual suspects,"Bumole Bay, United Kingdom",3 hours ago,1,1215018673,1430035453240642,False,1,2023-11-20T09:59:08.545Z,"Of course,  she's the victim."
dave 5x,"exeter, United Kingdom",3 hours ago,1,1215018417,1484220348745514,False,1,2023-11-20T09:57:39.212Z,Who?
hvdlondon,"london , United Kingdom",3 hours ago,5,1215018301,1697489202928951,False,5,2023-11-20T09:56:57.183Z,"She played the system wrong and wants to be treated as a victim. No, doesn't work that way. Pay up. She obviously spent more days in a year in Spain those years than in the tax free heaven of Bahamas where she was thinking to not pay much tax. Of course, musicians are nomads as they spent a lot of time touring but she was settled and with a baby and in  a relationship in Spain where her then boyfriend so of course that was her home."
Heaton203,"Lytham , United Kingdom",3 hours ago,4,1215017687,1465824362864334,False,4,2023-11-20T09:53:20.824Z,If you've had paid your taxes your children wouldn't have seen anything
Jethro111,"Coventry, United Kingdom",3 hours ago,6,1215017327,1669049916679671,False,6,2023-11-20T09:51:23.969Z,I wonder how many millions they let her off with.
